,Nombre,diagnostico,Id_Estado_Activo,time
673,S3-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18
415,S2-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18
9,S1-Ventilador M3," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18
703,S3-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18
217,S1-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación de rodamientos.",1.0,2019-02-18
409,S2-Ventilador M36," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2019-02-18
120,S1-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2019-02-18
401,S2-Ventilador M35, Ventilador: Se detectan síntomas de una degradación de los rodamiento del ventilador. Existe un leve aumento de las tendencias.,2.0,2019-02-18
185,S1-Ventilador M36," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento.",1.0,2019-02-18
461,S2-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18
787,S4-Ventilador 74 M2," Motor: Activo en buen estado. 
  Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",2.0,2019-03-18
962,S5-Ventilador 75 M2, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18
211,S1-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-03-18
585,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Se detectan indicios de un proceso incipiente de degradación de rodamientos.",3.0,2019-03-18
1122,S6-Ventilador 77 M1, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18
957,S5-Ventilador 75 M1," Motor: Activo en buen estado. 
 Ventilador:  Se detectan síntomas de una posible degradación incipiente de rodamientos.",3.0,2019-03-18
1075,S6-Ventilador 72 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",2.0,2019-03-18
715,S4-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-03-18
1095,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos. Existe una mejoría en el comportamiento.",2.0,2019-03-18
996,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos.",2.0,2019-03-18
1090,S6-Ventilador 73 M2," Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.
 ",2.0,2019-03-18
897,S5-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",2.0,2019-03-18
844,S4-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",2.0,2019-03-18
1085,S6-Ventilador 73 M1, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18
428,S2-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-03-18
1003,S5-Ventilador Extracción 61 M1," Motor: Activo en buen estado. 
 Ventilador: Seguimiento. Se detecta indicios de una posible degradación incipiente del rodamiento lado polea. Existe una mejoría en el comportamiento.",2.0,2019-03-18
1108,S6-Ventilador 75 M2, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18
468,S3-Ventilador M2, Ventilador: Se detectan síntomas de una degradación mecánica de los rodamientos del ventilador.,3.0,2019-03-18
902,S5-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación en el rodamiento lado polea del ventilador. Existe un aumento de las tendencias y de las amplitud de los impactos.",3.0,2019-03-18
851,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  Se detectan indicios de una degradación mecánica incipiente de rodamientos.",2.0,2019-03-18
797,S4-Ventilador 75 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
782,S4-Ventilador 74 M1," Motor: Activo en buen estado. 
 Ventilador: El comportamiento se mantiene estable respecto a anteriores inspecciones. Es posible que el estado del rodete esté influyendo en el comportamiento.",1.0,2019-04-22
852,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  Se detectan indicios de una degradación mecánica incipiente de rodamientos.",2.0,2019-04-22
710,S4-Ventilador 66 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1034,S6-Ventilador 67 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
867,S5-Ventilador 66 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
845,S4-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",1.0,2019-04-22
1010,S5-Ventilador Extracción 60 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
813,S4-Ventilador 77 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
793,S4-Ventilador 75 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
801,S4-Ventilador 76 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan síntomas de una posible degradación del rodamiento lado opuesto a polea.",1.0,2019-04-22
1153,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
1014,S5-Ventilador 78 M2," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
788,S4-Ventilador 74 M2," Motor: Activo en buen estado. 
 Ventilador: El comportamiento se mantiene estable respecto a anteriores inspecciones. Es posible que el estado del rodete esté influenciado en la medida. Dados los niveles de vibración alcanzados se establece el estado como SEGUIMIENTO.",1.0,2019-04-22
1022,S5-Ventilador 79 M2," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
1157,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
777,S4-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan síntomas de una posible degradación del rodamiento lado polea.",1.0,2019-04-22
753,S4-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
863,S4-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
749,S4-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
757,S4-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento, si bien es cierto que se detectan impactos en la forma de onda.",1.0,2019-04-22
829,S4-Ventilador 78 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
745,S4-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
833,S4-Ventilador 79 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1018,S5-Ventilador 79 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
858,S4-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
737,S4-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
716,S4-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
733,S4-Ventilador 68 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
768,S4-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1030,S6-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
997,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos.",2.0,2019-04-22
823,S4-Ventilador 78 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1026,S6-Ventilador 66 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
729,S4-Ventilador 68 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
772,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos. Existe un aumento de las amplitudes.",2.0,2019-04-22
837,S4-Ventilador 79 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
725,S4-Ventilador 67 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación del rodamiento opuesto a polea.",1.0,2019-04-22
721,S4-Ventilador 67 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
764,S4-Ventilador 72 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una degradación significativa de rodamientos.",3.0,2019-04-22
741,S4-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1004,S5-Ventilador Extracción 61 M1," Motor: Activo en buen estado. 
 Ventilador: Seguimiento. Se detecta indicios de una posible degradación incipiente del rodamientos de ventilador.",2.0,2019-04-22
898,S5-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",1.0,2019-04-22
967,S5-Ventilador 76 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
1141,S6-Ventilador 79 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
914,S5-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1104,S6-Ventilador 75 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1123,S6-Ventilador 77 M1, Conjunto: Se mantienen los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-04-22
991,S5-Ventilador Extracción 63 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos del ventilador.",3.0,2019-04-22
1081,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
807,S4-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento tras la actuación realizada.",1.0,2019-04-22
963,S5-Ventilador 75 M2, Conjunto: Se mantiene el comportamiento de la pasada inspección. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,1.0,2019-04-22
887,S5-Ventilador 68 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
946,S5-Ventilador 73 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Es posible que el estado del rodete esté influyendo en la medida.",1.0,2019-04-22
941,S5-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1059,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
891,S5-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento aunque se detectan impactos en la forma de onda.",1.0,2019-04-22
906,S5-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación mecánica de rodamientos en estado inicial.",2.0,2019-04-22
1109,S6-Ventilador 75 M2, Conjunto: Se mantienen los niveles de vibración de la anterior inspección. Es posible que el estado del álabe sea la causa de este comportamiento.,2.0,2019-04-22
1114,S6-Ventilador 76 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1063,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1149,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
958,S5-Ventilador 75 M1," Motor: Activo en buen estado. 
 Ventilador:  Se detectan síntomas de una posible degradación incipiente de rodamientos.",3.0,2019-04-22
1067,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1076,S6-Ventilador 72 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",2.0,2019-04-22
953,S5-Ventilador 74 M2," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. No se descarta que el estado del rodete esté influyendo en el comportamiento.",1.0,2019-04-22
985,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea.",2.0,2019-04-22
1118,S6-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
883,S5-Ventilador 68 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1071,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1100,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1038,S6-Ventilador 67 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
871,S5-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
934,S5-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
981,S5-Ventilador 77 M2," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
926,S5-Ventilador 72 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de un posible deslizamiento de los elementos rodantes.",1.0,2019-04-22
1091,S6-Ventilador 73 M2," Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.
 ",1.0,2019-04-22
1161,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1042,S6-Ventilador 68 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1137,S6-Ventilador 78 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1054,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",2.0,2019-04-22
977,S5-Ventilador 77 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22
1145,S6-Ventilador 79 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
875,S5-Ventilador 67 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1096,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22
1086,S6-Ventilador 73 M1, Conjunto: No se detectan cambios en el comportamiento. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete. ,1.0,2019-04-22
